titulo,descripcion,imagen,ingredientes,fecha,fuente,Producto,Porción,Nutriente,Cantidad,Unidad,%VD,Cantidad_num,_origen_html,_row,Nutriente_unidad
Tostaditas de Arroz Crackines,Tostaditas de arroz con sal,https://www.nutrinfo.com/imagenes/vademecum/13480/5f6905106c3bc.jpg,"INGREDIENTES: Arroz molido, leche en polvo, azúcar, sal.",23-12-2024,Rótulo,Tostaditas de Arroz Crackines,Porción: 30 g (13 galletitas),Fibra,0,g,0.0,0.0,modal_html,11,Fibra [g]
Tostaditas de Arroz Crackines,Tostaditas de arroz con sal,https://www.nutrinfo.com/imagenes/vademecum/13480/5f6905106c3bc.jpg,"INGREDIENTES: Arroz molido, leche en polvo, azúcar, sal.",23-12-2024,Rótulo,Tostaditas de Arroz Crackines,Porción: 30 g (13 galletitas),Sodio,203,mg,8.0,203.0,modal_html,11,Sodio [mg]
Galletitas de Limón Havanna,Galletitas dulces rellenas con sabor a limón,https://www.nutrinfo.com/imagenes/vademecum/13716/676705c36f1db.jpg,"INGREDIENTES: Harina de trigo enriquecida según Ley 25630, azúcar, aceite vegetal interesterificado, margarina, glucosa, huevo, almidón de maíz, leche descremada en polvo, miel, sal, RAI: (bicarbonato de sodio (INS 500ii), bicarbonato de amonio (INS 503ii), ACI: (ácido cítrico (INS 330)), ARO: (esencia natural de limón, esencia artificial de vainilla, vainillina).",21-12-2024,Rótulo,Galletitas de Limón Havanna,Porción: 25 g (1 unidad),Valor energético,113,kcal,6.0,113.0,modal_html,12,Valor energético [kcal]
Galletitas de Limón Havanna,Galletitas dulces rellenas con sabor a limón,https://www.nutrinfo.com/imagenes/vademecum/13716/676705c36f1db.jpg,"INGREDIENTES: Harina de trigo enriquecida según Ley 25630, azúcar, aceite vegetal interesterificado, margarina, glucosa, huevo, almidón de maíz, leche descremada en polvo, miel, sal, RAI: (bicarbonato de sodio (INS 500ii), bicarbonato de amonio (INS 503ii), ACI: (ácido cítrico (INS 330)), ARO: (esencia natural de limón, esencia artificial de vainilla, vainillina).",21-12-2024,Rótulo,Galletitas de Limón Havanna,Porción: 25 g (1 unidad),Azúcares,8,g,,8.0,modal_html,12,Azúcares [g]
Galletitas de Limón Havanna,Galletitas dulces rellenas con sabor a limón,https://www.nutrinfo.com/imagenes/vademecum/13716/676705c36f1db.jpg,"INGREDIENTES: Harina de trigo enriquecida según Ley 25630, azúcar, aceite vegetal interesterificado, margarina, glucosa, huevo, almidón de maíz, leche descremada en polvo, miel, sal, RAI: (bicarbonato de sodio (INS 500ii), bicarbonato de amonio (INS 503ii), ACI: (ácido cítrico (INS 330)), ARO: (esencia natural de limón, esencia artificial de vainilla, vainillina).",21-12-2024,Rótulo,Galletitas de Limón Havanna,Porción: 25 g (1 unidad),Proteínas,1.3,g,2.0,1.3,modal_html,12,Proteínas [g]
Galletitas de Limón Havanna,Galletitas dulces rellenas con sabor a limón,https://www.nutrinfo.com/imagenes/vademecum/13716/676705c36f1db.jpg,"INGREDIENTES: Harina de trigo enriquecida según Ley 25630, azúcar, aceite vegetal interesterificado, margarina, glucosa, huevo, almidón de maíz, leche descremada en polvo, miel, sal, RAI: (bicarbonato de sodio (INS 500ii), bicarbonato de amonio (INS 503ii), ACI: (ácido cítrico (INS 330)), ARO: (esencia natural de limón, esencia artificial de vainilla, vainillina).",21-12-2024,Rótulo,Galletitas de Limón Havanna,Porción: 25 g (1 unidad),Grasas saturadas,1.6,g,7.0,1.6,modal_html,12,Grasas saturadas [g]
Galletitas de Limón Havanna,Galletitas dulces rellenas con sabor a limón,https://www.nutrinfo.com/imagenes/vademecum/13716/676705c36f1db.jpg,"INGREDIENTES: Harina de trigo enriquecida según Ley 25630, azúcar, aceite vegetal interesterificado, margarina, glucosa, huevo, almidón de maíz, leche descremada en polvo, miel, sal, RAI: (bicarbonato de sodio (INS 500ii), bicarbonato de amonio (INS 503ii), ACI: (ácido cítrico (INS 330)), ARO: (esencia natural de limón, esencia artificial de vainilla, vainillina).",21-12-2024,Rótulo,Galletitas de Limón Havanna,Porción: 25 g (1 unidad),Grasas trans,0,g,,0.0,modal_html,12,Grasas trans [g]
Galletitas de Limón Havanna,Galletitas dulces rellenas con sabor a limón,https://www.nutrinfo.com/imagenes/vademecum/13716/676705c36f1db.jpg,"INGREDIENTES: Harina de trigo enriquecida según Ley 25630, azúcar, aceite vegetal interesterificado, margarina, glucosa, huevo, almidón de maíz, leche descremada en polvo, miel, sal, RAI: (bicarbonato de sodio (INS 500ii), bicarbonato de amonio (INS 503ii), ACI: (ácido cítrico (INS 330)), ARO: (esencia natural de limón, esencia artificial de vainilla, vainillina).",21-12-2024,Rótulo,Galletitas de Limón Havanna,Porción: 25 g (1 unidad),Fibra,0.1,g,0.0,0.1,modal_html,12,Fibra [g]
Galletitas de Limón Havanna,Galletitas dulces rellenas con sabor a limón,https://www.nutrinfo.com/imagenes/vademecum/13716/676705c36f1db.jpg,"INGREDIENTES: Harina de trigo enriquecida según Ley 25630, azúcar, aceite vegetal interesterificado, margarina, glucosa, huevo, almidón de maíz, leche descremada en polvo, miel, sal, RAI: (bicarbonato de sodio (INS 500ii), bicarbonato de amonio (INS 503ii), ACI: (ácido cítrico (INS 330)), ARO: (esencia natural de limón, esencia artificial de vainilla, vainillina).",21-12-2024,Rótulo,Galletitas de Limón Havanna,Porción: 25 g (1 unidad),Sodio,32,mg,1.0,32.0,modal_html,12,Sodio [mg]
Galletitas Crackers Salvado Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida segun Ley 25630, salvado de trigo, aceite de girasol alto oleico, jarabe de maíz, harina de soja, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Crackers Salvado Granix,Porción: 30 g (4 galletas),Valor energético,119,kcal,6.0,119.0,modal_html,13,Valor energético [kcal]
Galletitas Crackers Salvado Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida segun Ley 25630, salvado de trigo, aceite de girasol alto oleico, jarabe de maíz, harina de soja, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Crackers Salvado Granix,Porción: 30 g (4 galletas),Azúcares,1,g,,1.0,modal_html,13,Azúcares [g]
Galletitas Crackers Salvado Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida segun Ley 25630, salvado de trigo, aceite de girasol alto oleico, jarabe de maíz, harina de soja, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Crackers Salvado Granix,Porción: 30 g (4 galletas),Proteínas,3.6,g,5.0,3.6,modal_html,13,Proteínas [g]
Galletitas Crackers Salvado Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida segun Ley 25630, salvado de trigo, aceite de girasol alto oleico, jarabe de maíz, harina de soja, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Crackers Salvado Granix,Porción: 30 g (4 galletas),Grasas saturadas,0.3,g,1.0,0.3,modal_html,13,Grasas saturadas [g]
Galletitas Crackers Salvado Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida segun Ley 25630, salvado de trigo, aceite de girasol alto oleico, jarabe de maíz, harina de soja, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Crackers Salvado Granix,Porción: 30 g (4 galletas),Grasas monoinsaturadas,2.7,g,,2.7,modal_html,13,Grasas monoinsaturadas [g]
Galletitas Crackers Salvado Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida segun Ley 25630, salvado de trigo, aceite de girasol alto oleico, jarabe de maíz, harina de soja, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Crackers Salvado Granix,Porción: 30 g (4 galletas),Grasas poliinsaturadas,0.4,g,,0.4,modal_html,13,Grasas poliinsaturadas [g]
Galletitas Crackers Salvado Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida segun Ley 25630, salvado de trigo, aceite de girasol alto oleico, jarabe de maíz, harina de soja, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Crackers Salvado Granix,Porción: 30 g (4 galletas),Grasas trans,0,g,,0.0,modal_html,13,Grasas trans [g]
Galletitas Crackers Salvado Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida segun Ley 25630, salvado de trigo, aceite de girasol alto oleico, jarabe de maíz, harina de soja, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Crackers Salvado Granix,Porción: 30 g (4 galletas),Colesterol,0,mg,,0.0,modal_html,13,Colesterol [mg]
Galletitas Crackers Salvado Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida segun Ley 25630, salvado de trigo, aceite de girasol alto oleico, jarabe de maíz, harina de soja, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Crackers Salvado Granix,Porción: 30 g (4 galletas),Fibra,2.8,g,11.0,2.8,modal_html,13,Fibra [g]
Galletitas Crackers Salvado Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida segun Ley 25630, salvado de trigo, aceite de girasol alto oleico, jarabe de maíz, harina de soja, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Crackers Salvado Granix,Porción: 30 g (4 galletas),Sodio,83,mg,3.0,83.0,modal_html,13,Sodio [mg]
Galletitas Granagua Sandwich Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida Ley 25630, aceite de girasol alto oleico, jarabe de maíz, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de la acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Granagua Sandwich Granix,Porción: 30 g (5 unidades),Valor energético,128,kcal,6.0,128.0,modal_html,14,Valor energético [kcal]
Galletitas Granagua Sandwich Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida Ley 25630, aceite de girasol alto oleico, jarabe de maíz, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de la acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Granagua Sandwich Granix,Porción: 30 g (5 unidades),Carbohidratos,20,g,7.0,20.0,modal_html,14,Carbohidratos [g]
Galletitas Granagua Sandwich Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida Ley 25630, aceite de girasol alto oleico, jarabe de maíz, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de la acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Granagua Sandwich Granix,Porción: 30 g (5 unidades),Proteínas,3.3,g,4.0,3.3,modal_html,14,Proteínas [g]
Galletitas Granagua Sandwich Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida Ley 25630, aceite de girasol alto oleico, jarabe de maíz, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de la acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Granagua Sandwich Granix,Porción: 30 g (5 unidades),Grasas saturadas,0.3,g,1.0,0.3,modal_html,14,Grasas saturadas [g]
Galletitas Granagua Sandwich Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida Ley 25630, aceite de girasol alto oleico, jarabe de maíz, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de la acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Granagua Sandwich Granix,Porción: 30 g (5 unidades),Grasas monoinsaturadas,3,g,,3.0,modal_html,14,Grasas monoinsaturadas [g]
Galletitas Granagua Sandwich Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida Ley 25630, aceite de girasol alto oleico, jarabe de maíz, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de la acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Granagua Sandwich Granix,Porción: 30 g (5 unidades),Grasas poliinsaturadas,0.3,g,,0.3,modal_html,14,Grasas poliinsaturadas [g]
Galletitas Granagua Sandwich Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida Ley 25630, aceite de girasol alto oleico, jarabe de maíz, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de la acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Granagua Sandwich Granix,Porción: 30 g (5 unidades),Grasas trans,0,g,,0.0,modal_html,14,Grasas trans [g]
Galletitas Granagua Sandwich Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida Ley 25630, aceite de girasol alto oleico, jarabe de maíz, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de la acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Granagua Sandwich Granix,Porción: 30 g (5 unidades),Fibra,1.4,g,6.0,1.4,modal_html,14,Fibra [g]
Galletitas Granagua Sandwich Granix,Galletitas con salvado. 12% materia grasa,https://www.nutrinfo.com/imagenes/vademecum/13250/6749226966b70.jpg,"INGREDIENTES: Harina de trigo enriquecida Ley 25630, aceite de girasol alto oleico, jarabe de maíz, levadura inactiva, sal, cloruro de potasio, levadura, aroma natural, regulador de la acidez (bicarbonato de sodio), aromatizante natural manteca, antioxidante (tocoferoles).",29-11-2024,Rótulo,Galletitas Granagua Sandwich Granix,Porción: 30 g (5 unidades),Sodio,81,mg,3.0,81.0,modal_html,14,Sodio [mg]
Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Galletita dulce con relleno sabor frutilla. Tenor graso 21%,https://www.nutrinfo.com/imagenes/vademecum/11926/67218b387da4e.jpg,,30-10-2024,Rótulo,Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Porción: 31 g (5 galletitas),Valor energético,150,kcal,8.0,150.0,modal_html,15,Valor energético [kcal]
Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Galletita dulce con relleno sabor frutilla. Tenor graso 21%,https://www.nutrinfo.com/imagenes/vademecum/11926/67218b387da4e.jpg,,30-10-2024,Rótulo,Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Porción: 31 g (5 galletitas),Azúcares,7.3,g,,7.3,modal_html,15,Azúcares [g]
Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Galletita dulce con relleno sabor frutilla. Tenor graso 21%,https://www.nutrinfo.com/imagenes/vademecum/11926/67218b387da4e.jpg,,30-10-2024,Rótulo,Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Porción: 31 g (5 galletitas),Proteínas,2.3,g,3.0,2.3,modal_html,15,Proteínas [g]
Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Galletita dulce con relleno sabor frutilla. Tenor graso 21%,https://www.nutrinfo.com/imagenes/vademecum/11926/67218b387da4e.jpg,,30-10-2024,Rótulo,Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Porción: 31 g (5 galletitas),Grasas saturadas,1.8,g,8.0,1.8,modal_html,15,Grasas saturadas [g]
Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Galletita dulce con relleno sabor frutilla. Tenor graso 21%,https://www.nutrinfo.com/imagenes/vademecum/11926/67218b387da4e.jpg,,30-10-2024,Rótulo,Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Porción: 31 g (5 galletitas),Grasas monoinsaturadas,3.7,g,,3.7,modal_html,15,Grasas monoinsaturadas [g]
Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Galletita dulce con relleno sabor frutilla. Tenor graso 21%,https://www.nutrinfo.com/imagenes/vademecum/11926/67218b387da4e.jpg,,30-10-2024,Rótulo,Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Porción: 31 g (5 galletitas),Grasas poliinsaturadas,0.6,g,,0.6,modal_html,15,Grasas poliinsaturadas [g]
Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Galletita dulce con relleno sabor frutilla. Tenor graso 21%,https://www.nutrinfo.com/imagenes/vademecum/11926/67218b387da4e.jpg,,30-10-2024,Rótulo,Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Porción: 31 g (5 galletitas),Grasas trans,0,g,,0.0,modal_html,15,Grasas trans [g]
Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Galletita dulce con relleno sabor frutilla. Tenor graso 21%,https://www.nutrinfo.com/imagenes/vademecum/11926/67218b387da4e.jpg,,30-10-2024,Rótulo,Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Porción: 31 g (5 galletitas),Colesterol,0,mg,,0.0,modal_html,15,Colesterol [mg]
Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Galletita dulce con relleno sabor frutilla. Tenor graso 21%,https://www.nutrinfo.com/imagenes/vademecum/11926/67218b387da4e.jpg,,30-10-2024,Rótulo,Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Porción: 31 g (5 galletitas),Fibra,0.5,g,2.0,0.5,modal_html,15,Fibra [g]
Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Galletita dulce con relleno sabor frutilla. Tenor graso 21%,https://www.nutrinfo.com/imagenes/vademecum/11926/67218b387da4e.jpg,,30-10-2024,Rótulo,Galletitas Dulces de Vainilla Rellenas Sabor Frutilla Formis Lab,Porción: 31 g (5 galletitas),Sodio,82,mg,3.0,82.0,modal_html,15,Sodio [mg]
Snacks de Arroz Bañado Quento,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Harina de arroz, baño de repostería con leche (azúcar, aceite vegetal hidrogenado, leche en polvo descremada, cacao en polvo, sal, emulsionante: INS 322, aromatizante: etilvainillina).",19-09-2024,Rótulo,Snacks de Arroz Bañado Quento,Porción: 25 g (1 paquete de 25g),Valor energético,129,kcal,6.0,129.0,modal_html,16,Valor energético [kcal]
Snacks de Arroz Bañado Quento,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Harina de arroz, baño de repostería con leche (azúcar, aceite vegetal hidrogenado, leche en polvo descremada, cacao en polvo, sal, emulsionante: INS 322, aromatizante: etilvainillina).",19-09-2024,Rótulo,Snacks de Arroz Bañado Quento,Porción: 25 g (1 paquete de 25g),Azúcares,10,g,,10.0,modal_html,16,Azúcares [g]
Snacks de Arroz Bañado Quento,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Harina de arroz, baño de repostería con leche (azúcar, aceite vegetal hidrogenado, leche en polvo descremada, cacao en polvo, sal, emulsionante: INS 322, aromatizante: etilvainillina).",19-09-2024,Rótulo,Snacks de Arroz Bañado Quento,Porción: 25 g (1 paquete de 25g),Proteínas,1.6,g,2.0,1.6,modal_html,16,Proteínas [g]
Snacks de Arroz Bañado Quento,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Harina de arroz, baño de repostería con leche (azúcar, aceite vegetal hidrogenado, leche en polvo descremada, cacao en polvo, sal, emulsionante: INS 322, aromatizante: etilvainillina).",19-09-2024,Rótulo,Snacks de Arroz Bañado Quento,Porción: 25 g (1 paquete de 25g),Grasas saturadas,6.6,g,30.0,6.6,modal_html,16,Grasas saturadas [g]
Snacks de Arroz Bañado Quento,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Harina de arroz, baño de repostería con leche (azúcar, aceite vegetal hidrogenado, leche en polvo descremada, cacao en polvo, sal, emulsionante: INS 322, aromatizante: etilvainillina).",19-09-2024,Rótulo,Snacks de Arroz Bañado Quento,Porción: 25 g (1 paquete de 25g),Grasas trans,0,g,,0.0,modal_html,16,Grasas trans [g]
Snacks de Arroz Bañado Quento,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Harina de arroz, baño de repostería con leche (azúcar, aceite vegetal hidrogenado, leche en polvo descremada, cacao en polvo, sal, emulsionante: INS 322, aromatizante: etilvainillina).",19-09-2024,Rótulo,Snacks de Arroz Bañado Quento,Porción: 25 g (1 paquete de 25g),Fibra,0.4,g,2.0,0.4,modal_html,16,Fibra [g]
Snacks de Arroz Bañado Quento,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Harina de arroz, baño de repostería con leche (azúcar, aceite vegetal hidrogenado, leche en polvo descremada, cacao en polvo, sal, emulsionante: INS 322, aromatizante: etilvainillina).",19-09-2024,Rótulo,Snacks de Arroz Bañado Quento,Porción: 25 g (1 paquete de 25g),Sodio,17,mg,1.0,17.0,modal_html,16,Sodio [mg]
Galletitas Sabor Coca Cola Oreo,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Azúcar, harina de trigo enriquecida, grasa vegetal, aceite vegetal, cacao en polvo, jarabe de maíz de alta fructosa, almidón, sal, leudantes químicos (bicarbonato de sodio, bicarbonato de amonio), emulsionante (lecitina de soja), aromatizantes, acidulante (ácido fosfórico), colorantes (rojo 40, ponceau 4R, carmín).",17-09-2024,Rótulo,Galletitas Sabor Coca Cola Oreo,Porción: 32 g (3 galletitas),Valor energético,157,kcal,8.0,157.0,modal_html,17,Valor energético [kcal]
Galletitas Sabor Coca Cola Oreo,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Azúcar, harina de trigo enriquecida, grasa vegetal, aceite vegetal, cacao en polvo, jarabe de maíz de alta fructosa, almidón, sal, leudantes químicos (bicarbonato de sodio, bicarbonato de amonio), emulsionante (lecitina de soja), aromatizantes, acidulante (ácido fosfórico), colorantes (rojo 40, ponceau 4R, carmín).",17-09-2024,Rótulo,Galletitas Sabor Coca Cola Oreo,Porción: 32 g (3 galletitas),Azúcares,12,g,,12.0,modal_html,17,Azúcares [g]
Galletitas Sabor Coca Cola Oreo,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Azúcar, harina de trigo enriquecida, grasa vegetal, aceite vegetal, cacao en polvo, jarabe de maíz de alta fructosa, almidón, sal, leudantes químicos (bicarbonato de sodio, bicarbonato de amonio), emulsionante (lecitina de soja), aromatizantes, acidulante (ácido fosfórico), colorantes (rojo 40, ponceau 4R, carmín).",17-09-2024,Rótulo,Galletitas Sabor Coca Cola Oreo,Porción: 32 g (3 galletitas),Proteínas,1.6,g,2.0,1.6,modal_html,17,Proteínas [g]
Galletitas Sabor Coca Cola Oreo,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Azúcar, harina de trigo enriquecida, grasa vegetal, aceite vegetal, cacao en polvo, jarabe de maíz de alta fructosa, almidón, sal, leudantes químicos (bicarbonato de sodio, bicarbonato de amonio), emulsionante (lecitina de soja), aromatizantes, acidulante (ácido fosfórico), colorantes (rojo 40, ponceau 4R, carmín).",17-09-2024,Rótulo,Galletitas Sabor Coca Cola Oreo,Porción: 32 g (3 galletitas),Grasas saturadas,2.7,g,12.0,2.7,modal_html,17,Grasas saturadas [g]
Galletitas Sabor Coca Cola Oreo,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Azúcar, harina de trigo enriquecida, grasa vegetal, aceite vegetal, cacao en polvo, jarabe de maíz de alta fructosa, almidón, sal, leudantes químicos (bicarbonato de sodio, bicarbonato de amonio), emulsionante (lecitina de soja), aromatizantes, acidulante (ácido fosfórico), colorantes (rojo 40, ponceau 4R, carmín).",17-09-2024,Rótulo,Galletitas Sabor Coca Cola Oreo,Porción: 32 g (3 galletitas),Grasas trans,0,g,,0.0,modal_html,17,Grasas trans [g]
